frame_id,timestamp_s,ego_x,ego_y,ego_psi,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_scan_sec,memory_rss_mb
8291,829.1,981.0360309393302,1000.0390524295325,-1.6401220058652435,9,3,12,241,0,0,9.310000314144418e-05,2282.09765625
8292,829.2,981.0083344046061,999.4999626744884,-1.6041333463052816,9,4,16,241,24,12,9.320000390289351e-05,2282.09765625
8293,829.3,981.0000527339313,998.9602254458669,-1.5681446867453197,9,4,16,241,118,59,0.00013980000221636146,2282.09765625
8294,829.4,981.0111966524323,998.4205397270354,-1.532156027185301,9,4,16,241,247,241,0.000145800004247576,2282.09765625
8295,829.5,981.0417517282465,997.8816044346559,-1.4961673676252822,9,5,20,241,241,241,0.00014689999807160348,2282.09765625
8296,829.6,981.0916783912111,997.3441175135542,-1.4601787080652635,8,3,12,241,0,0,8.250000246334821e-05,2282.09765625
8297,829.7,981.1609119841095,996.8087750328518,-1.4241900485052448,9,5,20,241,0,0,8.449999586446211e-05,2282.09765625
8298,829.8,981.249362846404,996.276270284527,-1.3882013889452829,9,3,12,241,0,0,8.259999594883993e-05,2282.09765625
8299,829.9,981.3569164303512,995.7472928855672,-1.3522127293852642,9,3,12,241,0,0,0.00012799999967683107,2282.09765625
8300,830.0,981.4834334493456,995.2225278848915,-1.3162240698253023,9,5,20,241,0,0,9.270000009564683e-05,2282.09765625
8301,830.1,981.6287500583024,994.7026548761755,-1.2802354102652835,9,4,16,241,0,0,0.00010910000128205866,2282.09765625
8302,830.2,981.7926780658436,994.1883471177529,-1.2442467507052648,9,7,28,241,0,0,8.689999958733097e-05,2282.09765625
8303,830.3,981.9750051780137,993.6802706607142,-1.208258091145303,9,3,12,241,0,0,8.270000398624688e-05,2282.09765625
8304,830.4,982.1754952732116,993.1790834863394,-1.1722694315852842,9,4,16,241,0,0,8.130000060191378e-05,2282.09765625
8305,830.5,982.393888707976,992.685434653988,-1.1362807720252655,9,6,24,241,8,0,8.489999891025946e-05,2282.09765625
8306,830.6,982.6299026532363,992.1999634605348,-1.1002921124652467,10,4,16,241,2,1,0.00011850000009872019,2282.09765625
8307,830.7,982.8832314605883,991.7232986124551,-1.0643034529052848,10,7,28,241,36,5,8.769999840296805e-05,2282.09765625
8308,830.8,983.153547058123,991.256057411619,-1.028314793345323,10,3,12,241,18,8,9.780000254977494e-05,2282.09765625
8309,830.9,983.4404993752939,990.7988449558609,-0.9923261337853041,10,4,16,241,28,10,8.460000390186906e-05,2282.09765625
8310,831.0,983.7437167962723,990.3522533553518,-0.9563374742252854,9,5,20,241,82,11,9.419999696547166e-05,2282.09765625
8311,831.1,984.0628066412079,989.9168609657889,-0.9203488146652667,9,4,16,241,44,8,8.489999891025946e-05,2282.09765625
8312,831.2,984.397355674765,989.4932316394007,-0.884360155105248,10,5,20,241,48,0,8.410000009462237e-05,2282.09765625
8313,831.3,984.7469306412811,989.0819139947336,-0.8483714955452861,10,2,8,241,40,0,8.040000102482736e-05,2282.09765625
8314,831.4,985.1110788258533,988.6834407061647,-0.8123828359852674,10,2,8,241,0,0,7.190000178525224e-05,2282.09765625
8315,831.5,985.4893286406204,988.2983278140696,-0.7763941764253055,10,6,24,241,54,0,5.1700000767596066e-05,2282.09765625
8316,831.6,985.8811902354944,987.9270740565222,-0.7404055168652867,10,3,12,241,0,0,4.769999941345304e-05,2282.09765625
8317,831.7,986.2861561325333,987.5701602234117,-0.7044168573052679,10,6,24,241,88,0,5.01000031363219e-05,2282.09765625
8318,831.8,986.7037018831498,987.2280485337966,-0.6684281977453062,10,2,8,241,0,0,4.6899993321858346e-05,2282.09765625
8319,831.9,987.1332867472967,986.9011820373089,-0.6324395381852874,10,3,12,241,0,0,4.260000423528254e-05,2282.09765625
8320,832.0,987.5743543937449,986.5899840403893,-0.5964508786252686,10,5,20,241,58,0,4.429999535204843e-05,2282.09765625
8321,832.1,988.0263336205597,986.2948575580837,-0.56046221906525,10,3,12,241,0,0,4.3000000005122274e-05,2282.09765625
8322,832.2,988.4886390948309,986.016184792123,-0.524473559505288,10,5,20,241,64,0,4.690000059781596e-05,2282.09765625
8323,832.3,988.9606721107073,985.7543266359529,-0.4884848999452692,9,3,12,241,0,0,4.249999619787559e-05,2282.09765625
8324,832.4,989.441821364742,985.509622207364,-0.45249624038530734,9,3,12,241,0,0,0.00013049999688519165,2282.09765625
8325,832.5,989.9314637475634,985.2823884093162,-0.4165075808252887,9,5,20,241,70,0,8.449999586446211e-05,2282.09765625
8326,832.6,990.428965150823,985.0729195195383,-0.38051892126526987,9,3,12,241,0,0,8.110000635497272e-05,2282.09765625
8327,832.7,990.9336812883979,984.8814868094239,-0.34453026170525125,9,5,20,241,76,0,7.709999772487208e-05,2282.09765625
8328,832.8,991.4449585307665,984.7083381927237,-0.3085416021452893,9,2,8,241,0,0,7.470000127796084e-05,2282.09765625
8329,832.9,991.9621347514916,984.5536979044848,-0.2725529425852706,9,3,12,241,0,0,7.160000677686185e-05,2282.09765625
8330,833.0,992.4845401846983,984.417766210659,-0.23656428302525184,8,4,16,241,86,0,9.639999916544184e-05,2282.09765625
8331,833.1,993.0114982924518,984.300719148748,-0.2005756234652899,8,3,12,241,6,3,7.229999755509198e-05,2282.09765625
8332,833.2,993.5423266409073,984.2027082998271,-0.1645869639052712,8,5,20,241,116,11,7.449999975506216e-05,2282.09765625
8333,833.3,994.0763377840849,984.1238605922416,-0.1285983043453093,8,3,12,241,64,28,8.620000153314322e-05,2282.09765625
8334,833.4,994.6128401541494,984.0642781372288,-0.09260964478529057,8,3,12,241,96,44,8.489999891025946e-05,2282.09765625
8335,833.5,995.1511389570152,984.0240380966796,-0.056620985225271855,8,5,20,241,226,62,9.040000441018492e-05,2282.09765625
8336,833.6,995.6905370721382,984.0031925832103,-0.020632325665253116,8,3,12,241,136,68,9.180000051856041e-05,2282.09765625
8337,833.7,996.2303359553163,984.0017685926744,0.01535633389470877,8,5,20,241,226,64,9.210000280290842e-05,2282.09765625
8338,833.8,996.7698365433371,984.0197679692021,0.051344993454727504,8,4,16,241,174,60,8.789999992586672e-05,2282.09765625
8339,833.9,997.3083401592904,984.0571674028118,0.08733365301468939,8,4,16,241,164,69,9.180000051856041e-05,2282.09765625
8340,834.0,997.8451494173923,984.113918459598,0.12332231257470813,8,5,20,241,208,79,9.929999941959977e-05,2282.09765625
8341,834.1,998.3795691261234,984.1899476444545,0.15931097213472686,7,5,20,241,148,74,0.0001021999996737577,2282.09765625
8342,834.2,998.9109071885367,984.2851564962543,0.1952996316947456,7,5,20,241,192,69,0.000115999995614402,2282.09765625
8343,834.3,999.4384754985513,984.3994217153613,0.23128829125470746,7,4,16,241,130,65,0.00010150000161956996,2282.09765625
8344,834.4,999.9615908320835,984.5325953233086,0.26727695081472624,7,4,16,241,122,61,9.549999958835542e-05,2282.09765625
8345,834.5,1000.4795757318467,984.6845048544366,0.3032656103747449,7,5,20,241,178,78,0.00011670000094454736,2282.09765625
8346,834.6,1000.9917593846909,984.8549535792437,0.3392542699347068,6,3,12,241,68,34,8.270000398624688e-05,2282.09765625
8347,834.7,1001.4974784903377,985.043720759161,0.3752429294947256,6,4,16,241,142,69,9.589999535819516e-05,2282.09765625
8348,834.8,1001.9960781203774,985.250561932416,0.4112315890546875,6,4,16,241,160,80,0.00010169999586651102,2282.09765625
8349,834.9,1002.4869125664366,985.4752092306237,0.44722024861470616,6,4,16,241,178,82,9.429999772692099e-05,2282.09765625
8350,835.0,1002.9693461763926,985.7173717256861,0.48320890817472484,5,4,16,241,202,83,9.449999924981967e-05,2282.09765625
8351,835.1,1003.4427541775752,985.976735806558,0.5191975677347437,5,4,16,241,246,90,0.00010169999586651102,2282.09765625
8352,835.2,1003.9065234858726,986.2529655853863,0.5551862272947623,5,4,16,241,304,113,0.0001049999991664663,2282.09765625
8353,835.3,1004.3600534997023,986.5457033324994,0.5911748868547243,5,3,12,241,380,149,0.00011970000196015462,2282.09765625
8354,835.4,1004.8027568778184,986.8545699396842,0.6271635464146862,5,4,16,241,446,180,0.0001261000070371665,2282.09765625
8355,835.5,1005.2340602999426,987.179165411147,0.6631522059747049,5,3,12,241,460,186,0.00012759999663103372,2282.09765625
8356,835.6,1005.653405209238,987.5190693815242,0.6991408655347235,5,3,12,241,333,241,0.00013819999730912969,2282.09765625
8357,835.7,1006.0602485356667,987.8738416602757,0.7351295250947424,5,4,16,241,337,241,0.00014269999519456178,2282.09765625
8358,835.8,1006.4540633992879,988.24302280175,0.7711181846547042,5,3,12,241,341,241,0.00014090000331634656,2282.09765625
8359,835.9,1006.834339792593,988.6261347001885,0.807106844214723,5,3,12,241,138,69,9.379999391967431e-05,2282.09765625
8360,836.0,1007.2005852409841,989.0226812088894,0.8430955037747417,5,3,12,241,106,53,8.70000003487803e-05,2282.09765625
8361,836.1,1007.5523254405521,989.4321487827426,0.8790841633347036,5,3,12,241,110,55,8.520000119460747e-05,2282.09765625
8362,836.2,1007.8891048723222,989.8540071432935,0.9150728228947222,5,3,12,241,108,54,9.970000246539712e-05,2282.1015625
8363,836.3,1008.2104873921679,990.2877099654735,0.9510614824546842,6,5,20,241,88,44,0.00010739999561337754,2282.1015625
8364,836.4,1008.5160567956403,990.7326955851194,0.9870501420147029,7,3,12,241,64,32,7.989999721758068e-05,2282.1015625
8365,836.5,1008.8054173569682,991.1883877263488,1.0230388015747218,6,3,12,241,38,19,7.519999780924991e-05,2282.1015625
8366,836.6,1009.0781943415413,991.6541962478652,1.0590274611347403,6,3,12,241,8,4,7.280000136233866e-05,2282.1015625
8367,836.7,1009.3340344912086,992.1295179072165,1.095016120694759,6,2,8,241,0,0,7.229999755509198e-05,2282.1015625
8368,836.8,1009.5726064817621,992.6137371420189,1.131004780254721,6,2,8,241,0,0,6.819999543949962e-05,2282.1015625
8369,836.9,1009.7936013520178,993.1062268671409,1.1669934398147397,6,4,16,241,0,0,6.910000229254365e-05,2282.1015625
8370,837.0,1009.9967329039317,993.6063492868007,1.2029820993747016,6,2,8,241,0,0,6.70000008540228e-05,2282.1015625
8371,837.1,1010.181738073241,994.1134567205452,1.2389707589347203,6,3,12,241,0,0,7.170000026235357e-05,2282.1015625
8372,837.2,1010.3483772701424,994.6268924420199,1.274959418494739,6,2,8,241,0,0,6.72999958624132e-05,2282.1015625
8373,837.3,1010.4964346895713,995.1459915294602,1.3109480780547011,6,2,8,241,0,0,6.650000432273373e-05,2282.1015625
8374,837.4,1010.6257185906808,995.6700817267965,1.3469367376147197,6,4,16,241,0,0,7.130000449251384e-05,2282.1015625
8375,837.5,1010.7360615451519,996.1984843142511,1.3829253971747384,6,2,8,241,0,0,8.939999679569155e-05,2282.1015625
8376,837.6,1010.827320654022,996.730514987312,1.4189140567347003,6,4,16,241,0,0,7.60000039008446e-05,2282.1015625
8377,837.7,1010.8993777327452,997.2654847429393,1.454902716294719,5,2,8,241,0,0,6.900000153109431e-05,2282.1015625
8378,837.8,1010.9521394642462,997.8027007718497,1.490891375854681,5,2,8,241,0,0,0.0004569000011542812,2282.125
8379,837.9,1010.9855375197703,998.3414673557405,1.5268800354146996,5,2,8,241,0,0,0.0001148999945144169,2282.125
8380,838.0,1010.9995286473716,998.8810867682699,1.5628686949747184,4,1,4,241,0,0,9.639999916544184e-05,2282.125
8381,838.1,1010.9940947279264,999.4208601786466,1.598857354534737,4,2,8,241,0,0,9.159999899566174e-05,2282.125
8382,838.2,1010.9692427985987,999.9600885566451,1.6348460140947558,4,1,4,241,0,0,8.789999992586672e-05,2282.125
8383,838.3,1010.9250050437264,1000.49807357788,1.6708346736547177,4,1,4,241,0,0,8.909999451134354e-05,2282.125
8384,838.4,1010.8614387531409,1001.0341185281699,1.7068233332147364,4,2,8,241,0,0,8.969999908003956e-05,2282.125
8385,838.5,1010.7786262479747,1001.5675292058071,1.7428119927746983,4,1,4,241,0,0,9.339999814983457e-05,2282.125
8386,838.6,1010.6766747740518,1002.0976148205856,1.778800652334717,4,2,8,241,0,0,9.190000128000975e-05,2282.125
8387,838.7,1010.5557163629995,1002.6236888883991,1.8147893118947358,4,1,4,241,0,0,8.730000263312832e-05,2282.125
8388,838.8,1010.4159076612623,1003.1450701202706,1.850777971454698,4,1,4,241,0,0,8.550000347895548e-05,2282.125
8389,838.9,1010.2574297272363,1003.6610833046535,1.8867666310147164,4,2,8,241,2,0,9.88000028883107e-05,2282.125
8390,839.0,1010.0804877967926,1004.1710601818559,1.9227552905747352,4,2,8,241,0,0,8.890000026440248e-05,2282.125
8391,839.1,1009.8853110174867,1004.6743403094687,1.9587439501347539,4,2,8,241,16,0,0.00011700000322889537,2282.125
8392,839.2,1009.6721521518032,1005.1702719176666,1.9947326096947158,4,1,4,241,0,0,8.550000347895548e-05,2282.125
8393,839.3,1009.4412872498156,1005.6582127532804,2.030721269254678,4,0,0,241,0,0,9.970000246539712e-05,2282.125
8394,839.4,1009.1930152916908,1006.1375309115417,2.0667099288146966,3,2,8,241,30,0,8.83999964571558e-05,2282.125
8395,839.5,1008.927657800497,1006.6076056544257,2.102698588374715,3,1,4,241,0,0,0.0001064000025507994,2282.125
8396,839.6,1008.6455584258161,1007.0678282145365,2.138687247934734,3,1,4,241,32,0,8.759999764151871e-05,2282.125
8397,839.7,1008.3470824987033,1007.5176025834865,2.174675907494753,2,1,4,241,0,0,9.780000254977494e-05,2282.125
8398,839.8,1008.0326165585672,1007.9563462837529,2.2106645670547147,2,2,8,241,0,0,8.779999916441739e-05,2282.125
8399,839.9,1007.7025678525827,1008.3834911230149,2.2466532266147334,3,2,8,241,0,0,8.930000331019983e-05,2282.125
8400,840.0,1007.3573638082916,1008.7984839299818,2.2826418861746953,3,1,4,241,0,0,8.449999586446211e-05,2282.125
8401,840.1,1006.9974514800607,1009.2007872707802,2.318630545734714,3,2,8,241,0,0,8.600000001024455e-05,2282.125
8402,840.2,1006.6232969701312,1009.5898801449498,2.354619205294733,3,1,4,241,0,0,8.639999578008428e-05,2282.125
8403,840.3,1006.2353848249936,1009.9652586601635,2.3906078648546947,3,1,4,241,0,0,8.410000009462237e-05,2282.125
8404,840.4,1005.8342174078774,1010.3264366847919,2.4265965244147134,3,2,8,241,0,0,0.0001188000023830682,2282.125
8405,840.5,1005.4203142481721,1010.6729464774618,2.462585183974732,3,1,4,241,0,0,8.479999814881012e-05,2282.125
8406,840.6,1004.9942113686112,1011.0043392928035,2.498573843534751,3,3,12,241,0,0,9.180000051856041e-05,2282.125
8407,840.7,1004.5564605911012,1011.3201859625954,2.5345625030947128,3,1,4,241,0,0,8.620000153314322e-05,2282.125
8408,840.8,1004.1076288220847,1011.6200774515571,2.5705511626547315,3,1,4,241,0,0,8.459999662591144e-05,2282.125
8409,840.9,1003.6482973183769,1011.9036253870651,2.6065398222146934,3,2,8,241,0,0,8.789999992586672e-05,2282.125
8410,841.0,1003.1790609344066,1012.1704625621152,2.642528481774712,3,1,4,241,0,0,0.00011490000179037452,2282.125
8411,841.1,1002.7005273518593,1012.4202434108695,2.678517141334731,3,2,8,241,0,0,8.850000449456275e-05,2282.125
8412,841.2,1002.2133162926987,1012.6526444561808,2.7145058008947496,4,2,8,241,0,0,8.86999987415038e-05,2282.125
8413,841.3,1001.7180587166024,1012.8673647285087,2.7504944604547115,4,1,4,241,0,0,0.00011959999392274767,2282.125
8414,841.4,1001.2153960038378,1013.0641261556896,2.78648312001473,4,2,8,241,0,0,8.649999654153362e-05,2282.125
8415,841.5,1000.7059791246509,1013.2426739230508,2.822471779574749,4,2,8,241,0,0,8.569999772589654e-05,2282.125
8416,841.6,1000.1904677962294,1013.4027768034072,2.858460439134711,4,2,8,241,0,0,0.00011320000339765102,2282.125
8417,841.7,999.6695296283377,1013.5442274565119,2.8944490986947295,4,2,8,241,0,0,8.55999969644472e-05,2282.125
8418,841.8,999.143839258738,1013.6668426975684,2.9304377582546914,4,1,4,241,0,0,8.450000314041972e-05,2282.125
8419,841.9,998.614077479499,1013.770463734466,2.96642641781471,4,2,8,241,0,0,0.00012029999925289303,2282.125
8420,842.0,998.0809303553458,1013.8549563734197,3.002415077374729,4,2,8,241,0,0,8.590000652475283e-05,2282.125
8421,842.1,997.5450883351726,1013.9202111927584,3.0384037369347476,4,2,8,241,0,0,8.610000077169389e-05,2282.125
8422,842.2,997.0072453578832,1013.9661436846311,3.0743923964947095,4,2,8,241,0,0,8.569999772589654e-05,2282.125
8423,842.3,996.4680979537056,1013.9926943644475,3.1103810560547283,3,1,4,241,0,0,8.55999969644472e-05,2282.125
8424,842.4,995.9283443421615,1013.9998288479136,-3.1368155915648965,3,1,4,241,0,0,0.00041819999751169235,2282.125
8425,842.5,995.3886835278341,1013.9875378955604,-3.100826932004878,3,1,4,241,0,0,0.00010440000187372789,2282.125
8426,842.6,994.8498143951331,1013.95583742471,-3.064838272444859,3,1,4,241,0,0,0.0001005000012810342,2282.125
8427,842.7,994.3124348032044,1013.9047684888617,-3.0288496128848403,3,1,4,241,0,0,9.829999908106402e-05,2282.125
8428,842.8,993.7772406821744,1013.8343972245258,-2.9928609533248784,3,0,0,241,0,0,0.00010179999662796035,2282.125
8429,842.9,993.2449251318865,1013.744814765574,-2.9568722937648597,3,1,4,241,0,0,9.829999908106402e-05,2282.125
8430,843.0,992.7161775243111,1013.6361371252171,-2.920883634204841,3,1,4,241,14,0,0.00039969999488675967,2282.125
8431,843.1,992.1916826107766,1013.5085050457633,-2.884894974644879,4,2,8,241,0,0,9.130000398727134e-05,2282.125
8432,843.2,991.6721196351837,1013.3620838163491,-2.8489063150848604,4,1,4,241,26,0,8.639999578008428e-05,2282.125
8433,843.3,991.1581614543604,1013.1970630588851,-2.8129176555248985,4,0,0,241,0,0,9.349999891128391e-05,2282.125
8434,843.4,990.6504736666767,1013.0136564824845,-2.7769289959648797,4,2,8,241,0,0,8.420000085607171e-05,2282.125
8435,843.5,990.149713750071,1012.8121016067031,-2.740940336404861,5,2,8,241,48,0,8.289999823318794e-05,2282.125
8436,843.6,989.6565302105843,1012.5926594539395,-2.7049516768448423,5,2,8,241,0,0,7.960000220919028e-05,2282.125
8437,843.7,989.171561742517,1012.3556142113998,-2.6689630172848235,5,2,8,241,60,0,8.379999781027436e-05,2282.125
8438,843.8,988.695436401293,1012.1012728630635,-2.6329743577248617,5,0,0,241,0,0,8.759999764151871e-05,2282.125
8439,843.9,988.2287707900973,1011.8299647921245,-2.5969856981648998,5,2,8,241,0,0,8.259999594883993e-05,2282.125
8440,844.0,987.7721692613504,1011.542041354426,-2.560997038604881,5,2,8,241,80,24,8.710000111022964e-05,2282.125
8441,844.1,987.3262231340461,1011.2378754234403,-2.5250083790448623,5,2,8,241,58,29,8.989999332698062e-05,2282.125
8442,844.2,986.8915099279657,1010.9178609073798,-2.4890197194848436,5,2,8,241,92,32,8.890000026440248e-05,2282.125
8443,844.3,986.4685926157656,1010.5824122390701,-2.4530310599248817,5,1,4,241,70,35,8.719999459572136e-05,2282.125
8444,844.4,986.0580188939009,1010.2319638392388,-2.417042400364863,5,2,8,241,78,39,9.010000212583691e-05,2282.125
8445,844.5,985.660320473338,1009.8669695539247,-2.381053740804844,5,2,8,241,122,44,8.97999998414889e-05,2282.125
8446,844.6,985.2760123909637,1009.4879020667261,-2.3450650812448823,5,2,8,241,98,49,0.00012659999629249796,2282.125
8447,844.7,984.9055923425883,1009.0952522866526,-2.3090764216848636,5,2,8,241,148,56,9.370000043418258e-05,2282.125
8448,844.8,984.5495400384115,1008.6895287123812,-2.2730877621249017,5,1,4,241,130,65,9.500000305706635e-05,2282.125
8449,844.9,984.2083165817722,1008.2712567737224,-2.237099102564883,5,2,8,241,152,76,0.00013000000035390258,2282.125
8450,845.0,983.8823638720038,1007.8409781511709,-2.2011104430048642,5,2,8,241,222,101,0.00011139999696752056,2282.125
8451,845.1,983.5721040321522,1007.3992500744026,-2.1651217834448455,5,2,8,241,214,107,0.00010450000263517722,2282.125
8452,845.2,983.2779388623092,1006.9466446006384,-2.129133123884827,5,2,8,241,326,160,0.00013210000179242343,2282.125
8453,845.3,983.0002493192635,1006.4837478738058,-2.093144464324865,6,3,12,241,442,202,0.00013279999984661117,2282.125
8454,845.4,982.7393950231443,1006.0111593654538,-2.057155804764846,6,3,12,241,386,193,0.00015969999367371202,2282.125
8455,845.5,982.4957137916994,1005.5294910984165,-2.0211671452048843,6,3,12,241,378,170,0.00012770000466844067,2282.125
8456,845.6,982.2695212028034,1005.0393668542104,-1.9851784856448655,6,3,12,241,154,77,0.000101399993582163,2282.125
8457,845.7,982.0611101857738,1004.5414213652149,-1.9491898260848468,6,3,12,241,72,16,8.600000001024455e-05,2282.125
8458,845.8,981.8707506420128,1004.036299492665,-1.913201166524885,6,2,8,241,26,13,8.199999865610152e-05,2282.125
8459,845.9,981.6986890954727,1003.524655391524,-1.8772125069648662,6,3,12,241,18,9,8.289999823318794e-05,2282.125
8460,846.0,981.5451483733981,1003.0071516633296,-1.8412238474048475,6,3,12,241,48,3,8.080000407062471e-05,2282.125
8461,846.1,981.4103273177544,1002.4844584980938,-1.8052351878448856,6,2,8,241,0,0,7.88000033935532e-05,2282.125
8462,846.2,981.2944005277176,1001.9572528063738,-1.7692465282848668,5,3,12,241,42,0,8.009999874047935e-05,2282.125
8463,846.3,981.1975181335621,1001.4262173426504,-1.733257868724905,4,1,4,241,0,0,0.00023860000510467216,2282.125
8464,846.4,981.1198056022348,1000.8920398211233,-1.6972692091648862,5,2,8,241,66,0,9.839999984251335e-05,2282.125
8465,846.5,981.06136357487,1000.3554120250973,-1.6612805496048675,5,2,8,241,46,0,6.130000110715628e-05,2282.125
8466,846.6,981.0222677364548,999.8170289110894,-1.6252918900448488,5,2,8,241,74,15,5.619999865302816e-05,2282.125
8467,846.7,981.0025687178135,999.2775877088303,-1.58930323048483,5,2,8,241,46,0,8.97999998414889e-05,2282.125
8468,846.8,981.0022920300387,998.7377870183221,-1.5533145709248681,5,2,8,241,0,0,0.00010119999933522195,2282.125
8469,846.9,981.0214380314533,998.1983259051175,-1.5173259113648494,5,2,8,241,90,40,0.0001540000012028031,2282.125
8470,847.0,981.059981927146,997.6599029950049,-1.4813372518048875,5,4,16,241,146,49,9.119999594986439e-05,2282.125
8471,847.1,981.1178738010827,997.1232155692511,-1.4453485922448688,5,2,8,241,104,52,6.659999780822545e-05,2282.125
8472,847.2,981.1950386807492,996.588958661597,-1.40935993268485,5,4,16,241,164,56,6.319999374682084e-05,2282.125
8473,847.3,981.2913766342439,996.0578241581558,-1.3733712731248882,5,2,8,241,122,61,7.090000144671649e-05,2282.125
8474,847.4,981.4067628996945,995.5304999013881,-1.3373826135648694,5,2,8,241,134,67,5.679999594576657e-05,2282.125
8475,847.5,981.5410480468298,995.0076687993208,-1.3013939540048507,5,4,16,241,202,73,5.94000011915341e-05,2282.125
8476,847.6,981.6940581704984,994.490007941147,-1.265405294444832,5,2,8,241,158,79,0.0001047000041580759,2282.125
8477,847.7,981.8655951158831,993.978187720369,-1.22941663488487,5,4,16,241,232,86,7.829999958630651e-05,2282.125
8478,847.8,982.0554367351212,993.4728709666052,-1.1934279753249082,5,2,8,241,162,81,6.81000019540079e-05,2282.125
8479,847.9,982.2633371749953,992.9747120872,-1.1574393157648895,5,2,8,241,150,75,5.690000398317352e-05,2282.125
8480,848.0,982.4890271953227,992.4843562197376,-1.1214506562048707,5,3,12,241,202,66,6.0500002291519195e-05,2282.125
8481,848.1,982.732214517635,992.0024383965595,-1.0854619966448518,5,2,8,241,110,55,5.149999924469739e-05,2282.125
8482,848.2,982.9925842036905,991.5295827223696,-1.0494733370848333,5,3,12,241,162,61,5.360000068321824e-05,2282.125
8483,848.3,983.269799063333,991.0664015659927,-1.0134846775248714,4,1,4,241,44,22,4.489999992074445e-05,2282.125
8484,848.4,983.5635000911694,990.6134947673266,-0.9774960179648525,4,1,4,241,6,3,5.0000002374872565e-05,2282.125
8485,848.5,983.8733069314947,990.1714488605285,-0.9415073584048907,4,3,12,241,88,30,5.0900001951958984e-05,2282.125
8486,848.6,984.198818370872,989.7408363144217,-0.9055186988448719,4,2,8,241,64,31,5.020000389777124e-05,2282.125
8487,848.7,984.5396128577197,989.3222147911283,-0.8695300392848533,5,4,16,241,232,104,6.140000186860561e-05,2282.125
8488,848.8,984.895249048239,988.9161264238705,-0.8335413797248913,5,3,12,241,228,114,6.140000186860561e-05,2282.125
8489,848.9,985.2652663779764,988.5230971148818,-0.7975527201648727,5,3,12,241,256,128,6.38999990769662e-05,2282.125
8490,849.0,985.6491856582712,988.1436358543451,-0.7615640606048538,5,4,16,241,318,146,6.84000042383559e-05,2282.125
8491,849.1,986.0465096968276,987.7782340612249,-0.7255754010448352,4,3,12,241,356,175,7.570000161649659e-05,2282.125
8492,849.2,986.4567239415998,987.4273649468599,-0.6895867414848732,4,4,16,241,516,210,7.88000033935532e-05,2282.125
8493,849.3,986.8792971471619,987.0914829021314,-0.6535980819248545,4,3,12,241,552,241,8.130000060191378e-05,2282.125
8494,849.4,987.3136820626895,986.77102290901,-0.6176094223648927,4,3,12,241,552,241,9.190000128000975e-05,2282.125
8495,849.5,987.7593161406787,986.4663999772323,-0.581620762804874,4,4,16,241,341,241,0.00011010000162059441,2282.125
8496,849.6,988.2156222654653,986.1780086068474,-0.5456321032448552,4,3,12,241,313,241,8.64000030560419e-05,2282.125
8497,849.7,988.6820095006169,985.9062222773205,-0.5096434436848364,4,4,16,241,166,67,5.729999975301325e-05,2282.125
8498,849.8,989.1578738542213,985.6513929638613,-0.47365478412487455,4,2,8,241,74,37,5.0499998906161636e-05,2282.125
8499,849.9,989.642599061084,985.4138506815997,-0.43766612456485576,4,3,12,241,72,36,5.009999586036429e-05,2282.125
8500,850.0,990.1355573808146,985.1939030582035,-0.40167746500489393,4,3,12,241,106,36,7.360000017797574e-05,2282.125
8501,850.1,990.6361104107837,984.991834935485,-0.3656888054448752,4,2,8,241,72,36,5.080000119050965e-05,2282.125
8502,850.2,991.1436099128766,984.8079080005205,-0.3297001458848564,4,3,12,241,110,37,4.9200003559235483e-05,2282.125
8503,850.3,991.6573986529934,984.6423604467525,-0.2937114863248946,4,3,12,241,74,37,4.900000203633681e-05,2282.125
8504,850.4,992.1768112521969,984.495406665519,-0.2577228267648758,4,2,8,241,76,38,5.1899995014537126e-05,2282.125
8505,850.5,992.7011750484039,984.367236968408,-0.2217341672048571,4,3,12,241,122,42,5.3599993407260627e-05,2282.125
8506,850.6,993.2298109675148,984.258017340795,-0.1857455076448384,4,2,8,241,92,46,5.560000136028975e-05,2282.125
8507,850.7,993.7620344028428,984.1678892268854,-0.14975684808487652,4,3,12,241,144,52,6.650000432273373e-05,2282.125
8508,850.8,994.2971561017129,984.0969693465368,-0.11376818852485777,4,2,8,241,114,57,5.160000000614673e-05,2282.125
8509,850.9,994.834483058068,984.0453495441027,-0.07777952896489587,4,2,8,241,128,64,5.149999924469739e-05,2282.125
8510,851.0,995.3733194099499,984.0130966694899,-0.04179086940487715,4,3,12,241,192,74,5.539999983739108e-05,2282.125
8511,851.1,995.9129673406641,984.0002524915848,-0.005802209844858413,5,4,16,241,166,83,7.650000043213367e-05,2282.125
8512,851.2,996.4527279824869,984.0068336441607,0.030186449715160324,5,4,16,241,234,94,6.0800004575867206e-05,2282.125
8513,851.3,996.9919023217278,984.0328316043364,0.06617510927512221,5,3,12,241,192,96,7.059999916236848e-05,2282.125
8514,851.4,997.5297921039867,984.0782127036142,0.10216376883514094,5,2,8,241,196,98,5.889999738428742e-05,2282.125
8515,851.5,998.0657007384182,984.1429181714814,0.13815242839515968,5,4,16,241,252,100,6.779999966965988e-05,2282.125
8516,851.6,998.5989341998504,984.2268642115207,0.17414108795512157,5,2,8,241,204,102,6.800000119255856e-05,2282.125
