frame_id,timestamp_s,N_vehicles,P_processed,S_segments,K_beams,sum_m_k,num_hits,time_build_sec,time_total_sec,memory_rss_mb,engine
8220,822.0,10,10,40,241,9640,108,0.00013000000035390258,0.009149899997282773,2296.3984375,vanilla
8221,822.1,11,11,44,241,10604,110,0.00016150000010384247,0.009975499997381121,2296.3984375,vanilla
8222,822.2,11,11,44,241,10604,112,0.0002049999966402538,0.009969200000341516,2296.3984375,vanilla
8223,822.3,11,11,44,241,10604,114,0.00014290000399341807,0.010151599999517202,2296.3984375,vanilla
8224,822.4,11,11,44,241,10604,116,0.0001875000016298145,0.00996080000186339,2296.3984375,vanilla
8225,822.5,10,10,40,241,9640,119,0.0001421999986632727,0.009515599995211232,2296.3984375,vanilla
8226,822.6,10,10,40,241,9640,123,0.00015179999900283292,0.009050200002093334,2296.3984375,vanilla
8227,822.7,10,10,40,241,9640,128,0.00013020000187680125,0.009119399997871369,2296.3984375,vanilla
8228,822.8,10,10,40,241,9640,134,0.00014370000280905515,0.009221400003298186,2296.3984375,vanilla
8229,822.9,10,10,40,241,9640,142,0.0001570999957039021,0.009113100000831764,2296.3984375,vanilla
8230,823.0,10,10,40,241,9640,152,0.00013329999637790024,0.00906340000074124,2296.3984375,vanilla
8231,823.1,10,10,40,241,9640,166,0.00013449999823933467,0.009536199999274686,2296.3984375,vanilla
8232,823.2,10,10,40,241,9640,183,0.00017800000205170363,0.009188899995933753,2296.3984375,vanilla
8233,823.3,10,10,40,241,9640,204,0.00014169999485602602,0.009583599996403791,2296.3984375,vanilla
8234,823.4,11,11,44,241,10604,206,0.00016939999477472156,0.01001669999823207,2296.40234375,vanilla
8235,823.5,11,11,44,241,10604,197,0.0001581999968038872,0.010024800001701806,2296.40234375,vanilla
8236,823.6,11,11,44,241,10604,182,0.00013589999434771016,0.009982299998227973,2296.40234375,vanilla
8237,823.7,11,11,44,241,10604,156,0.0001615999935893342,0.01005010000517359,2296.40234375,vanilla
8238,823.8,11,11,44,241,10604,110,0.00015690000145696104,0.010181500001635868,2296.40625,vanilla
8239,823.9,11,11,44,241,10604,84,0.00014060000103199854,0.010333999998692889,2296.4140625,vanilla
8240,824.0,13,13,52,241,12532,84,0.00020049999875482172,0.011766000003262889,2296.4296875,vanilla
8241,824.1,13,13,52,241,12532,84,0.0001596000001882203,0.012727199995424598,2296.43359375,vanilla
8242,824.2,12,12,48,241,11568,99,0.00019669999892357737,0.011640800003078766,2296.4375,vanilla
8243,824.3,11,11,44,241,10604,100,0.00016400000458816066,0.010486400002264418,2295.95703125,vanilla
8244,824.4,11,11,44,241,10604,103,0.00020390000281622633,0.010250799998175353,2296.0,vanilla
8245,824.5,10,10,40,241,9640,105,0.0001334000044153072,0.009376100002555177,2296.015625,vanilla
8246,824.6,10,10,40,241,9640,107,0.0001616000008652918,0.009352000000944827,2296.03125,vanilla
8247,824.7,10,10,40,241,9640,111,0.00013920000492362306,0.009403200005181134,2296.05078125,vanilla
8248,824.8,10,10,40,241,9640,114,0.00016399999731220305,0.009338899995782413,2296.0859375,vanilla
8249,824.9,10,10,40,241,9640,117,0.00017639999714447185,0.009183600006508641,2296.11328125,vanilla
8250,825.0,11,11,44,241,10604,123,0.00014859999646432698,0.010076899998239242,2296.12109375,vanilla
8251,825.1,11,11,44,241,10604,130,0.00016519999917363748,0.009983199997805059,2296.1328125,vanilla
8252,825.2,11,11,44,241,10604,141,0.00013760000001639128,0.010097099999256898,2296.1328125,vanilla
8253,825.3,12,12,48,241,11568,154,0.00019839999731630087,0.011106700003438164,2296.1484375,vanilla
8254,825.4,12,12,48,241,11568,174,0.00023010000586509705,0.011021199999959208,2296.15234375,vanilla
8255,825.5,13,13,52,241,12532,200,0.00021629999537253752,0.012260900002729613,2296.16796875,vanilla
8256,825.6,14,14,56,241,13496,208,0.0008711999980732799,0.012568799997097813,2296.16796875,vanilla
8257,825.7,14,14,56,241,13496,194,0.000189200000022538,0.012911199999507517,2296.1796875,vanilla
8258,825.8,12,12,48,241,11568,179,0.0001644000003580004,0.010849999998754356,2296.1875,vanilla
8259,825.9,12,12,48,241,11568,123,0.00013999999646330252,0.010888299999351148,2296.19140625,vanilla
8260,826.0,12,12,48,241,11568,101,0.0001801999969757162,0.010772300003736746,2296.19140625,vanilla
8261,826.1,12,12,48,241,11568,103,0.00018060000002151355,0.010832200001459569,2296.203125,vanilla
8262,826.2,12,12,48,241,11568,106,0.00016909999976633117,0.01087829999596579,2296.20703125,vanilla
8263,826.3,12,12,48,241,11568,108,0.00017939999816007912,0.010830900006112643,2296.20703125,vanilla
8264,826.4,12,12,48,241,11568,120,0.00013939999917056412,0.010801500000525266,2296.20703125,vanilla
8265,826.5,11,11,44,241,10604,123,0.00013159999798517674,0.0101859999995213,2296.2109375,vanilla
8266,826.6,12,12,48,241,11568,126,0.00018780000391416252,0.010826500001712702,2296.21484375,vanilla
8267,826.7,12,12,48,241,11568,130,0.00014760000340174884,0.010960899999190588,2296.2265625,vanilla
8268,826.8,13,13,52,241,12532,134,0.00020850000146310776,0.01172509999742033,2296.234375,vanilla
8269,826.9,13,13,52,241,12532,147,0.00015410000196425244,0.011762899994209874,2296.2421875,vanilla
8270,827.0,13,13,52,241,12532,166,0.00016279999545076862,0.011826099995232653,2296.25,vanilla
8271,827.1,13,13,52,241,12532,193,0.00015580000035697594,0.012134999997215346,2296.26171875,vanilla
8272,827.2,13,13,52,241,12532,216,0.00023569999757455662,0.01242669999919599,2296.265625,vanilla
8273,827.3,13,13,52,241,12532,205,0.00023220000002766028,0.011874599993461743,2296.265625,vanilla
8274,827.4,13,13,52,241,12532,183,0.0002099999983329326,0.011916499999642838,2296.265625,vanilla
8275,827.5,13,13,52,241,12532,170,0.00018319999799132347,0.012006899996777065,2296.26953125,vanilla
8276,827.6,12,12,48,241,11568,159,0.00015240000357152894,0.010928900002909359,2296.27734375,vanilla
8277,827.7,11,11,44,241,10604,152,0.000185500000952743,0.010100600004079752,2296.28515625,vanilla
8278,827.8,11,11,44,241,10604,131,0.0001655999949434772,0.01002149999840185,2296.2890625,vanilla
8279,827.9,11,11,44,241,10604,108,0.00015829999756533653,0.009930499996698927,2296.2890625,vanilla
8280,828.0,11,11,44,241,10604,112,0.00013279999984661117,0.010059500003990252,2296.29296875,vanilla
8281,828.1,11,11,44,241,10604,116,0.00013480000052368268,0.009919500000250991,2296.296875,vanilla
8282,828.2,10,10,40,241,9640,120,0.00013639999815495685,0.009228599999914877,2296.30078125,vanilla
8283,828.3,10,10,40,241,9640,124,0.0001438000035705045,0.009215800004312769,2296.3046875,vanilla
8284,828.4,10,10,40,241,9640,129,0.00012109999806853011,0.009110799997870345,2296.30859375,vanilla
8285,828.5,10,10,40,241,9640,136,0.00014760000340174884,0.009112499996263068,2296.3125,vanilla
8286,828.6,10,10,40,241,9640,143,0.00011780000204453245,0.009118100002524443,2296.3125,vanilla
8287,828.7,10,10,40,241,9640,151,0.00012419999984558672,0.009217399994668085,2296.31640625,vanilla
8288,828.8,10,10,40,241,9640,160,0.00012179999612271786,0.009226399997714907,2296.31640625,vanilla
8289,828.9,11,11,44,241,10604,159,0.00014939999527996406,0.010097700003825594,2296.3203125,vanilla
8290,829.0,10,10,40,241,9640,143,0.00015839999832678586,0.009278800003812648,2296.328125,vanilla
8291,829.1,9,9,36,241,8676,123,0.00012710000009974465,0.008205400001315866,2296.328125,vanilla
8292,829.2,9,9,36,241,8676,98,0.00013069999840809032,0.00832339999760734,2296.33203125,vanilla
8293,829.3,9,9,36,241,8676,84,0.0001182000050903298,0.00825780000013765,2296.33203125,vanilla
8294,829.4,9,9,36,241,8676,84,0.00011839999933727086,0.008300200002850033,2296.3359375,vanilla
8295,829.5,9,9,36,241,8676,84,0.00011549999908311293,0.008148300003085751,2296.3359375,vanilla
8296,829.6,8,8,32,241,7712,84,9.619999764254317e-05,0.0074176000052830204,2296.33984375,vanilla
8297,829.7,9,9,36,241,8676,84,0.00013900000340072438,0.00830839999980526,2296.33984375,vanilla
8298,829.8,9,9,36,241,8676,84,0.0001421999986632727,0.008390299997699913,2296.34375,vanilla
8299,829.9,9,9,36,241,8676,84,0.00013529999705497175,0.008256599998276215,2296.34375,vanilla
8300,830.0,9,9,36,241,8676,84,0.00013300000136950985,0.008326299997861497,2296.34765625,vanilla
8301,830.1,9,9,36,241,8676,84,0.00011339999764459208,0.008227400001487695,2296.34765625,vanilla
8302,830.2,9,9,36,241,8676,83,0.00013059999764664099,0.008314200000313576,2296.34765625,vanilla
8303,830.3,9,9,36,241,8676,83,0.00011630000517470762,0.008288299999549054,2296.34765625,vanilla
8304,830.4,9,9,36,241,8676,82,0.00014899999951012433,0.008266499993624166,2296.34765625,vanilla
8305,830.5,9,9,36,241,8676,96,0.00014699999883305281,0.008463100006338209,2296.3515625,vanilla
8306,830.6,10,10,40,241,9640,99,0.000149200001033023,0.009089800005313009,2296.3515625,vanilla
8307,830.7,10,10,40,241,9640,102,0.00011899999663000926,0.00933939999958966,2296.359375,vanilla
8308,830.8,10,10,40,241,9640,106,0.00012309999874560162,0.009152300001005642,2296.36328125,vanilla
8309,830.9,10,10,40,241,9640,108,0.00014699999883305281,0.009118400004808791,2296.3671875,vanilla
8310,831.0,9,9,36,241,8676,111,0.00013130000297678635,0.008186300001398195,2296.3671875,vanilla
8311,831.1,9,9,36,241,8676,115,0.00010770000517368317,0.008319000000483356,2296.3671875,vanilla
8312,831.2,10,10,40,241,9640,120,0.00014150000060908496,0.009200399996188935,2296.37109375,vanilla
8313,831.3,10,10,40,241,9640,135,0.00011719999747583643,0.009136799999396317,2296.37109375,vanilla
8314,831.4,10,10,40,241,9640,152,0.00013819999730912969,0.01126020000083372,2296.37109375,vanilla
8315,831.5,10,10,40,241,9640,165,0.00017069999739760533,0.009217200000421144,2296.375,vanilla
8316,831.6,10,10,40,241,9640,177,0.0001632999992580153,0.009200699998473283,2296.37890625,vanilla
8317,831.7,10,10,40,241,9640,185,0.0001253000009455718,0.009275700002035592,2296.37890625,vanilla
8318,831.8,10,10,40,241,9640,172,0.0001244000013684854,0.00918219999584835,2296.37890625,vanilla
8319,831.9,10,10,40,241,9640,157,0.00012140000035287812,0.009275999997043982,2296.37890625,vanilla
8320,832.0,10,10,40,241,9640,138,0.0001706000039121136,0.009254700002202298,2296.3828125,vanilla
8321,832.1,10,10,40,241,9640,126,0.0001216000018757768,0.009230199997546151,2296.3828125,vanilla
8322,832.2,10,10,40,241,9640,132,0.00012550000246847048,0.009248299997125287,2296.3828125,vanilla
8323,832.3,9,9,36,241,8676,142,0.00011510000331327319,0.008333500001754146,2296.3828125,vanilla
8324,832.4,9,9,36,241,8676,152,0.00011369999992894009,0.008339799998793751,2296.3828125,vanilla
8325,832.5,9,9,36,241,8676,162,0.00011159999849041924,0.008296100000734441,2296.3828125,vanilla
8326,832.6,9,9,36,241,8676,158,0.0001114999977289699,0.008311500001582317,2296.38671875,vanilla
8327,832.7,9,9,36,241,8676,142,0.00011219999578315765,0.008421400001680013,2296.390625,vanilla
8328,832.8,9,9,36,241,8676,122,0.00015139999595703557,0.00833970000530826,2296.3984375,vanilla
8329,832.9,9,9,36,241,8676,98,0.00016370000230381265,0.008277099994302262,2296.40234375,vanilla
8330,833.0,8,8,32,241,7712,81,0.00011029999586753547,0.0075743999987025745,2296.4140625,vanilla
8331,833.1,8,8,32,241,7712,82,0.0001343000039923936,0.007373300002655014,2296.4140625,vanilla
8332,833.2,8,8,32,241,7712,81,9.999999747378752e-05,0.007417400003760122,2296.4140625,vanilla
8333,833.3,8,8,32,241,7712,78,0.00011600000289035961,0.007503400003770366,2296.4140625,vanilla
8334,833.4,8,8,32,241,7712,77,0.00011509999603731558,0.007463199995981995,2296.41796875,vanilla
8335,833.5,8,8,32,241,7712,75,0.00010459999612066895,0.007356200003414415,2296.41796875,vanilla
8336,833.6,8,8,32,241,7712,72,0.00010090000432683155,0.007532200004789047,2296.41796875,vanilla
8337,833.7,8,8,32,241,7712,73,0.00012200000492157415,0.007361600000876933,2296.421875,vanilla
8338,833.8,8,8,32,241,7712,73,9.88000028883107e-05,0.007488700000976678,2296.421875,vanilla
8339,833.9,8,8,32,241,7712,66,0.00012830000196117908,0.00752249999641208,2296.421875,vanilla
8340,834.0,8,8,32,241,7712,53,9.699999645818025e-05,0.007705099997110665,2296.4296875,vanilla
8341,834.1,7,7,28,241,6748,54,0.00016649999452056363,0.006474099995102733,2296.4296875,vanilla
8342,834.2,7,7,28,241,6748,55,0.00011010000162059441,0.006789700004446786,2296.4296875,vanilla
8343,834.3,7,7,28,241,6748,56,9.20999955269508e-05,0.0064937999995891005,2296.43359375,vanilla
8344,834.4,7,7,28,241,6748,58,8.679999882588163e-05,0.0064149000027100556,2296.43359375,vanilla
8345,834.5,7,7,28,241,6748,60,8.589999924879521e-05,0.006839499998022802,2296.43359375,vanilla
8346,834.6,6,6,24,241,5784,62,0.00014660000306321308,0.005636899993987754,2296.43359375,vanilla
8347,834.7,6,6,24,241,5784,65,7.910000567790121e-05,0.016219299999647774,2296.43359375,vanilla
8348,834.8,6,6,24,241,5784,68,0.0002175999979954213,0.012784700003976468,2296.43359375,vanilla
8349,834.9,6,6,24,241,5784,72,0.00018679999629966915,0.006242100003873929,2295.95703125,vanilla
8350,835.0,5,5,20,241,4820,76,0.00012170000263722613,0.004918200000247452,2295.98828125,vanilla
8351,835.1,5,5,20,241,4820,75,9.239999781129882e-05,0.00488259999838192,2296.01171875,vanilla
8352,835.2,5,5,20,241,4820,73,6.890000076964498e-05,0.00481930000387365,2296.03125,vanilla
8353,835.3,5,5,20,241,4820,71,7.550000009359792e-05,0.005177699997148011,2296.046875,vanilla
8354,835.4,5,5,20,241,4820,68,0.00011500000255182385,0.005705600000510458,2296.0546875,vanilla
8355,835.5,5,5,20,241,4820,64,0.00020620000577764586,0.005059600000095088,2296.0625,vanilla
8356,835.6,5,5,20,241,4820,60,0.00014139999984763563,0.005129100005433429,2296.08203125,vanilla
8357,835.7,5,5,20,241,4820,54,0.0001362000039080158,0.004802199997357093,2296.08203125,vanilla
8358,835.8,5,5,20,241,4820,46,0.00010509999992791563,0.004808400000911206,2296.1015625,vanilla
8359,835.9,5,5,20,241,4820,35,7.309999637072906e-05,0.004888399998890236,2296.109375,vanilla
8360,836.0,5,5,20,241,4820,20,0.00010209999891230837,0.004847199998039287,2296.11328125,vanilla
8361,836.1,5,5,20,241,4820,1,9.199999476550147e-05,0.0048679000028641894,2296.12109375,vanilla
8362,836.2,5,5,20,241,4820,0,9.500000305706635e-05,0.0047227000031853095,2296.125,vanilla
8363,836.3,6,6,24,241,5784,0,7.819999882485718e-05,0.005481099993630778,2296.125,vanilla
8364,836.4,7,7,28,241,6748,0,0.00010299999848939478,0.010153799994441215,2296.13671875,vanilla
8365,836.5,6,6,24,241,5784,0,0.00013359999866224825,0.005620800002361648,2296.15234375,vanilla
8366,836.6,6,6,24,241,5784,0,9.529999806545675e-05,0.005542600003536791,2296.16015625,vanilla
8367,836.7,6,6,24,241,5784,0,8.430000161752105e-05,0.0054830999943078496,2296.1640625,vanilla
8368,836.8,6,6,24,241,5784,0,7.309999637072906e-05,0.0055151999986264855,2296.171875,vanilla
8369,836.9,6,6,24,241,5784,0,8.579999848734587e-05,0.005524200001673307,2296.17578125,vanilla
8370,837.0,6,6,24,241,5784,0,7.94000006862916e-05,0.00553310000395868,2296.18359375,vanilla
8371,837.1,6,6,24,241,5784,0,7.950000144774094e-05,0.005734300000767689,2296.1875,vanilla
8372,837.2,6,6,24,241,5784,0,0.00013829999807057902,0.005547000000660773,2296.19921875,vanilla
8373,837.3,6,6,24,241,5784,0,0.00010329999349778518,0.00552379999862751,2296.2109375,vanilla
8374,837.4,6,6,24,241,5784,0,8.019999950192869e-05,0.00565929999720538,2296.2109375,vanilla
8375,837.5,6,6,24,241,5784,0,9.829999908106402e-05,0.005517700003110804,2296.2109375,vanilla
8376,837.6,6,6,24,241,5784,0,7.689999620197341e-05,0.005540199999813922,2296.2109375,vanilla
8377,837.7,5,5,20,241,4820,0,9.770000178832561e-05,0.004890899996098597,2296.21875,vanilla
8378,837.8,5,5,20,241,4820,0,8.560000424040481e-05,0.0046575000014854595,2296.2265625,vanilla
8379,837.9,5,5,20,241,4820,0,6.940000457689166e-05,0.004673000003094785,2296.23828125,vanilla
8380,838.0,4,4,16,241,3856,0,5.560000136028975e-05,0.004139599994232412,2296.25,vanilla
8381,838.1,4,4,16,241,3856,0,9.219999628840014e-05,0.003783200001635123,2296.25,vanilla
8382,838.2,4,4,16,241,3856,0,6.380000559147447e-05,0.003877000002830755,2296.26171875,vanilla
8383,838.3,4,4,16,241,3856,0,7.049999840091914e-05,0.00380290000612149,2296.2734375,vanilla
8384,838.4,4,4,16,241,3856,0,7.320000440813601e-05,0.0039692999998806044,2296.28515625,vanilla
8385,838.5,4,4,16,241,3856,0,8.430000161752105e-05,0.0037793000010424294,2296.28515625,vanilla
8386,838.6,4,4,16,241,3856,0,5.370000144466758e-05,0.003750799995032139,2296.29296875,vanilla
8387,838.7,4,4,16,241,3856,0,9.500000305706635e-05,0.003722699999343604,2296.296875,vanilla
8388,838.8,4,4,16,241,3856,0,5.099999543745071e-05,0.003965399999287911,2296.296875,vanilla
8389,838.9,4,4,16,241,3856,0,7.94000006862916e-05,0.003841500001726672,2296.296875,vanilla
8390,839.0,4,4,16,241,3856,4,0.00010539999493630603,0.003744000001461245,2296.296875,vanilla
8391,839.1,4,4,16,241,3856,13,5.3099996875971556e-05,0.0038002000001142733,2296.3046875,vanilla
8392,839.2,4,4,16,241,3856,22,5.2600000344682485e-05,0.00396550000004936,2296.30859375,vanilla
8393,839.3,4,4,16,241,3856,32,8.150000212481245e-05,0.0038398000033339486,2296.30859375,vanilla
8394,839.4,3,3,12,241,2892,42,4.690000059781596e-05,0.002947599998151418,2296.3125,vanilla
8395,839.5,3,3,12,241,2892,53,4.020000051241368e-05,0.0029228999992483296,2296.3203125,vanilla
8396,839.6,3,3,12,241,2892,67,3.989999822806567e-05,0.0028891999972984195,2296.3203125,vanilla
8397,839.7,2,2,8,241,1928,82,2.970000059576705e-05,0.0021674000017810613,2296.3203125,vanilla
8398,839.8,2,2,8,241,1928,84,3.7699996028095484e-05,0.002081699996779207,2296.32421875,vanilla
8399,839.9,3,3,12,241,2892,84,4.340000305091962e-05,0.0029246999984025024,2296.32421875,vanilla
8400,840.0,3,3,12,241,2892,81,4.199999966658652e-05,0.0029291999962879345,2296.328125,vanilla
8401,840.1,3,3,12,241,2892,75,4.0899998566601425e-05,0.002911099996708799,2296.328125,vanilla
8402,840.2,3,3,12,241,2892,73,4.0700004319660366e-05,0.003202300002158154,2296.33984375,vanilla
8403,840.3,3,3,12,241,2892,69,6.940000457689166e-05,0.0030342000027303584,2296.33984375,vanilla
8404,840.4,3,3,12,241,2892,64,4.3300002289470285e-05,0.0029995000004419126,2296.34375,vanilla
8405,840.5,3,3,12,241,2892,60,4.3300002289470285e-05,0.002952000002551358,2296.34375,vanilla
8406,840.6,3,3,12,241,2892,55,4.099999932805076e-05,0.0029308000011951663,2296.34375,vanilla
8407,840.7,3,3,12,241,2892,50,4.000000626547262e-05,0.002921899998909794,2296.34375,vanilla
8408,840.8,3,3,12,241,2892,46,4.090000584255904e-05,0.003053400003409479,2296.34375,vanilla
8409,840.9,3,3,12,241,2892,43,7.059999916236848e-05,0.0029686999987461604,2296.34375,vanilla
8410,841.0,3,3,12,241,2892,39,4.0599996282253414e-05,0.0029313999984879047,2296.34375,vanilla
8411,841.1,3,3,12,241,2892,36,3.930000093532726e-05,0.0029544999997597188,2296.3515625,vanilla
8412,841.2,4,4,16,241,3856,32,5.289999535307288e-05,0.0038226000033318996,2296.36328125,vanilla
8413,841.3,4,4,16,241,3856,30,6.459999713115394e-05,0.0038387000022339635,2296.375,vanilla
8414,841.4,4,4,16,241,3856,27,5.819999933009967e-05,0.0038263000024016947,2296.375,vanilla
8415,841.5,4,4,16,241,3856,22,5.239999882178381e-05,0.003811499998846557,2296.375,vanilla
8416,841.6,4,4,16,241,3856,19,5.319999763742089e-05,0.0038263999958871864,2296.375,vanilla
8417,841.7,4,4,16,241,3856,16,5.1500006520655006e-05,0.003920200004358776,2296.375,vanilla
8418,841.8,4,4,16,241,3856,6,7.159999950090423e-05,0.0038549999953829683,2296.375,vanilla
8419,841.9,4,4,16,241,3856,0,5.709999823011458e-05,0.0037979000044288114,2296.375,vanilla
8420,842.0,4,4,16,241,3856,4,5.2299998060334474e-05,0.0038258999993558973,2296.375,vanilla
8421,842.1,4,4,16,241,3856,10,5.1700000767596066e-05,0.003847799998766277,2296.37890625,vanilla
8422,842.2,4,4,16,241,3856,16,6.540000322274864e-05,0.0038328000009641983,2296.3828125,vanilla
8423,842.3,3,3,12,241,2892,24,5.0499998906161636e-05,0.0029236999980639666,2296.3828125,vanilla
8424,842.4,3,3,12,241,2892,31,4.410000110510737e-05,0.0029448999994201586,2296.38671875,vanilla
8425,842.5,3,3,12,241,2892,39,4.389999958220869e-05,0.0030203999995137565,2296.38671875,vanilla
8426,842.6,3,3,12,241,2892,47,4.3499996536411345e-05,0.0029196999967098236,2296.38671875,vanilla
8427,842.7,3,3,12,241,2892,56,3.9699996705166996e-05,0.0029431000002659857,2296.390625,vanilla
8428,842.8,3,3,12,241,2892,66,4.099999932805076e-05,0.0029753999988315627,2296.3984375,vanilla
8429,842.9,3,3,12,241,2892,77,6.550000398419797e-05,0.002936500000942033,2296.3984375,vanilla
8430,843.0,3,3,12,241,2892,88,4.030000127386302e-05,0.0029504999984055758,2296.3984375,vanilla
8431,843.1,4,4,16,241,3856,95,5.129999772179872e-05,0.0038877000042703003,2296.40234375,vanilla
8432,843.2,4,4,16,241,3856,96,5.570000212173909e-05,0.003806399996392429,2296.41015625,vanilla
8433,843.3,4,4,16,241,3856,95,5.2600000344682485e-05,0.003857700001390185,2296.4140625,vanilla
8434,843.4,4,4,16,241,3856,93,6.199999916134402e-05,0.00390289999631932,2296.4140625,vanilla
8435,843.5,5,5,20,241,4820,89,7.359999290201813e-05,0.004748499995912425,2296.41796875,vanilla
8436,843.6,5,5,20,241,4820,85,9.220000356435776e-05,0.004716900002676994,2296.421875,vanilla
8437,843.7,5,5,20,241,4820,81,8.340000204043463e-05,0.0047052000008989125,2296.42578125,vanilla
8438,843.8,5,5,20,241,4820,77,6.399999983841553e-05,0.004680500001995824,2296.42578125,vanilla
8439,843.9,5,5,20,241,4820,73,7.789999654050916e-05,0.004694399998697918,2296.42578125,vanilla
8440,844.0,5,5,20,241,4820,69,6.460000440711156e-05,0.004824000003281981,2296.4296875,vanilla
8441,844.1,5,5,20,241,4820,64,7.200000254670158e-05,0.004742000004625879,2296.4296875,vanilla
8442,844.2,5,5,20,241,4820,60,6.53000024612993e-05,0.0046901000023353845,2296.4296875,vanilla
8443,844.3,5,5,20,241,4820,55,8.719999459572136e-05,0.004729200001747813,2296.4296875,vanilla
8444,844.4,5,5,20,241,4820,51,8.390000584768131e-05,0.004699999997683335,2296.4296875,vanilla
8445,844.5,5,5,20,241,4820,47,6.510000093840063e-05,0.0046902999965823255,2296.43359375,vanilla
8446,844.6,5,5,20,241,4820,42,6.270000449148938e-05,0.004781700001331046,2296.4375,vanilla
8447,844.7,5,5,20,241,4820,36,6.900000153109431e-05,0.004723900005046744,2296.4375,vanilla
8448,844.8,5,5,20,241,4820,31,7.370000093942508e-05,0.004990800000086892,2296.4375,vanilla
8449,844.9,5,5,20,241,4820,26,9.779999527381733e-05,0.004591000004438683,2296.4375,vanilla
8450,845.0,5,5,20,241,4820,22,7.419999747071415e-05,0.00471599999582395,2296.4375,vanilla
8451,845.1,5,5,20,241,4820,18,6.920000305399299e-05,0.004997600000933744,2296.4375,vanilla
8452,845.2,5,5,20,241,4820,16,9.750000026542693e-05,0.004767999998875894,2296.4375,vanilla
8453,845.3,6,6,24,241,5784,15,9.109999518841505e-05,0.005583199999819044,2296.4375,vanilla
8454,845.4,6,6,24,241,5784,18,8.10999990790151e-05,0.005832199996802956,2296.4375,vanilla
8455,845.5,6,6,24,241,5784,27,0.00010349999502068385,0.005600700002105441,2296.4375,vanilla
8456,845.6,6,6,24,241,5784,37,0.00013010000111535192,0.005556500000238884,2296.4375,vanilla
8457,845.7,6,6,24,241,5784,47,7.719999848632142e-05,0.005835099997057114,2296.4375,vanilla
8458,845.8,6,6,24,241,5784,59,0.00011289999383734539,0.005618800001684576,2296.44140625,vanilla
8459,845.9,6,6,24,241,5784,73,7.71000050008297e-05,0.005707399999664631,2296.44140625,vanilla
8460,846.0,6,6,24,241,5784,83,8.38999985717237e-05,0.0056578000003355555,2296.44921875,vanilla
8461,846.1,6,6,24,241,5784,84,8.47000046633184e-05,0.00561530000413768,2296.44921875,vanilla
8462,846.2,5,5,20,241,4820,82,6.420000136131421e-05,0.004796500004886184,2296.44921875,vanilla
8463,846.3,4,4,16,241,3856,78,6.739999662386253e-05,0.003913300002750475,2296.44921875,vanilla
8464,846.4,5,5,20,241,4820,74,7.259999983943999e-05,0.004761000003782101,2296.45703125,vanilla
8465,846.5,5,5,20,241,4820,72,6.610000127693638e-05,0.004966599997715093,2296.45703125,vanilla
8466,846.6,5,5,20,241,4820,68,0.0001979000007850118,0.006130899993877392,2296.45703125,vanilla
8467,846.7,5,5,20,241,4820,65,0.00012840000272262841,0.00476110000454355,2296.4609375,vanilla
8468,846.8,5,5,20,241,4820,61,8.689999958733097e-05,0.005296300005284138,2296.4609375,vanilla
8469,846.9,5,5,20,241,4820,57,9.590000263415277e-05,0.004833399994822685,2296.4609375,vanilla
8470,847.0,5,5,20,241,4820,53,8.600000001024455e-05,0.00469340000563534,2296.4609375,vanilla
8471,847.1,5,5,20,241,4820,50,7.960000220919028e-05,0.004683900006057229,2296.4609375,vanilla
8472,847.2,5,5,20,241,4820,46,6.749999738531187e-05,0.004697900003520772,2296.4609375,vanilla
8473,847.3,5,5,20,241,4820,43,6.430000212276354e-05,0.004656499993870966,2296.4609375,vanilla
8474,847.4,5,5,20,241,4820,39,6.189999839989468e-05,0.004639899998437613,2296.4609375,vanilla
8475,847.5,5,5,20,241,4820,37,6.27999979769811e-05,0.004848999997193459,2296.4609375,vanilla
8476,847.6,5,5,20,241,4820,34,8.97999998414889e-05,0.004785800003446639,2296.4609375,vanilla
8477,847.7,5,5,20,241,4820,32,7.899999764049426e-05,0.004736800001410302,2296.4609375,vanilla
8478,847.8,5,5,20,241,4820,30,6.510000093840063e-05,0.004771599997184239,2296.4609375,vanilla
8479,847.9,5,5,20,241,4820,29,8.469999738736078e-05,0.004762500000651926,2296.46875,vanilla
8480,848.0,5,5,20,241,4820,25,7.94000006862916e-05,0.004712500005553011,2296.47265625,vanilla
8481,848.1,5,5,20,241,4820,22,8.399999933317304e-05,0.004738899995572865,2296.47265625,vanilla
8482,848.2,5,5,20,241,4820,20,6.730000313837081e-05,0.004784299999300856,2296.4765625,vanilla
8483,848.3,4,4,16,241,3856,17,6.540000322274864e-05,0.003835200004687067,2296.4765625,vanilla
8484,848.4,4,4,16,241,3856,12,6.339999526971951e-05,0.003814399999100715,2296.4765625,vanilla
8485,848.5,4,4,16,241,3856,0,5.2600000344682485e-05,0.0037976000021444634,2296.4765625,vanilla
8486,848.6,4,4,16,241,3856,0,6.84000042383559e-05,0.003785799999604933,2296.4765625,vanilla
8487,848.7,5,5,20,241,4820,0,7.020000339252874e-05,0.00471329999709269,2296.4765625,vanilla
8488,848.8,5,5,20,241,4820,0,8.080000407062471e-05,0.004754800000227988,2296.48046875,vanilla
8489,848.9,5,5,20,241,4820,0,8.149999484885484e-05,0.00484370000049239,2296.48046875,vanilla
8490,849.0,5,5,20,241,4820,0,9.500000305706635e-05,0.004746400001749862,2296.484375,vanilla
